filename,nodes,edges,components,source,scc_time_ms,topo_time_ms,path_time_ms,total_time_ms,critical_path_length,has_cycles
small_dag.json,8,8,8,0,0,648,0,180,0,053,0,881,14,false
small_cycle.json,7,8,3,0,0,056,0,016,0,010,0,081,5,false
small_mixed.json,9,12,5,0,0,050,0,016,0,011,0,077,7,false
medium_multiple_scc.json,15,17,6,0,0,080,0,016,0,009,0,104,12,false
medium_complex_dag.json,18,26,18,0,0,068,0,024,0,019,0,111,20,false
medium_mixed.json,16,21,1,0,0,052,0,008,0,005,0,065,0,false
large_sparse.json,35,37,20,0,0,103,0,024,0,020,0,147,50,false
large_medium.json,18,26,18,0,0,058,0,027,0,029,0,114,20,false
large_complex_scc.json,42,55,14,0,0,146,0,018,0,018,0,182,22,false
